state_id,Year,state_name,min_wage
2792,2019,Oregon,11.38
2793,2019,Pennsylvania,7.34
2794,2019,Puerto Rico,7.34
2795,2019,Rhode Island,10.62
2796,2019,South Carolina,7.34
2797,2019,South Dakota,9.41
2798,2019,Tennessee,7.34
2799,2019,Texas,7.34
2800,2019,U.S. Virgin Islands,10.62
2801,2019,Utah,7.34
2802,2019,Vermont,11.09
2803,2019,Virginia,7.34
2804,2019,Washington,13.66
2805,2019,West Virginia,8.85
2806,2019,Wisconsin,7.34
2807,2019,Wyoming,7.34
2808,2020,Alabama,7.25
2809,2020,Alaska,10.19
2810,2020,Arizona,12.0
2811,2020,Arkansas,10.0
2812,2020,California,13.0
2813,2020,Colorado,12.0
2814,2020,Connecticut,11.0
2815,2020,Delaware,9.25
2816,2020,District of Columbia,14.0
2817,2020,Florida,8.56
2818,2020,Georgia,7.25
2819,2020,Guam,8.25
2820,2020,Hawaii,10.1
2821,2020,Idaho,7.25
2822,2020,Illinois,9.25
2823,2020,Indiana,7.25
2824,2020,Iowa,7.25
2825,2020,Kansas,7.25
2826,2020,Kentucky,7.25
2827,2020,Louisiana,7.25
2828,2020,Maine,12.0
2829,2020,Maryland,11.0
2830,2020,Massachusetts,12.75
2831,2020,Michigan,9.65
2832,2020,Minnesota,8.15
2833,2020,Mississippi,7.25
2834,2020,Missouri,9.45
2835,2020,Montana,8.65
2836,2020,Nebraska,9.0
2837,2020,Nevada,7.25
2838,2020,New Hampshire,7.25
2839,2020,New Jersey,11.0
2840,2020,New Mexico,9.0
2841,2020,New York,11.8
2842,2020,North Carolina,7.25
2843,2020,North Dakota,7.25
2844,2020,Ohio,8.7
2845,2020,Oklahoma,7.25
2846,2020,Oregon,11.25
2847,2020,Pennsylvania,7.25
2848,2020,Puerto Rico,7.25
2849,2020,Rhode Island,10.5
2850,2020,South Carolina,7.25
2851,2020,South Dakota,9.3
2852,2020,Tennessee,7.25
2853,2020,Texas,7.25
2854,2020,U.S. Virgin Islands,10.5
2855,2020,Utah,7.25
2856,2020,Vermont,10.96
2857,2020,Virginia,7.25
2858,2020,Washington,13.5
2859,2020,West Virginia,8.75
2860,2020,Wisconsin,7.25
2861,2020,Wyoming,7.25
